customer_id,recency,frequency,monetary,R,F,M,RFM_score
17153,24,1,213.78,4,2,1,7
17154,75,1,329.34,2,2,2,6
17155,17,2,251.70000000000002,4,3,2,9
17157,7,2,319.0,5,3,2,10
17158,32,3,1266.97,4,4,4,12
17159,21,3,1538.88,4,4,4,12
17160,31,6,3518.03,4,5,5,14
17162,28,10,1715.46,4,5,4,13
17163,21,2,293.1,4,3,2,9
17164,32,7,2467.35,4,5,5,14
17165,284,1,158.68,1,2,1,4
17166,38,2,206.34,3,3,1,7
17169,57,2,835.78,3,3,3,9
17171,289,1,224.91,1,2,1,4
17172,78,1,317.76,2,2,2,6
17173,5,8,3766.6,5,5,5,15
17174,217,1,59.9,1,2,1,4
17175,44,4,1443.69,3,4,4,11
17176,201,1,306.13,1,2,2,5
17179,178,3,711.79,2,4,3,9
17180,56,4,796.03,3,4,3,10
17181,57,2,239.92000000000002,3,3,1,7
17183,7,6,3347.31,5,5,5,15
17186,46,2,144.0,3,3,1,7
17187,226,1,203.95,1,2,1,4
17188,11,7,2474.23,5,5,5,15
17189,106,2,384.40000000000003,2,3,2,7
17190,58,2,444.74,3,3,2,8
17191,28,7,2095.13,4,5,5,14
17193,35,7,1699.3000000000002,3,5,4,12
17194,273,2,262.62,1,3,2,6
17197,29,1,1013.01,4,2,4,10
17198,23,3,692.22,4,4,3,11
17201,53,1,342.63,3,2,2,7
17203,35,6,3563.85,3,5,5,13
17204,175,4,1564.56,2,4,4,10
17205,53,1,384.08,3,2,2,7
17206,53,1,204.24,3,2,1,6
17211,26,8,2317.2200000000003,4,5,5,14
17212,253,1,226.85,1,2,1,4
17213,40,7,2781.23,3,5,5,13
17214,60,6,1069.1200000000001,3,5,4,12
17217,234,1,113.5,1,2,1,4
17218,4,10,1960.72,5,5,4,14
17219,31,1,114.23,4,2,1,7
17220,24,14,3198.25,4,5,5,14
17221,7,2,335.13,5,3,2,10
17222,65,1,354.15,3,2,2,7
17223,310,2,426.79,1,3,2,6
17226,308,1,393.49,1,2,2,5
17227,18,6,939.32,4,5,3,12
17228,15,8,1906.09,4,5,4,13
17229,96,2,318.76,2,3,2,7
17230,264,8,3638.41,1,5,5,11
17231,12,10,3174.32,5,5,5,15
17232,2,2,421.52,5,3,2,10
17233,35,1,190.88,3,2,1,6
17234,182,1,149.89000000000001,1,2,1,4
17235,25,2,550.06,4,3,3,10
17236,12,6,916.13,5,5,3,13
17237,11,2,314.69,5,3,2,10
17238,2,17,3744.65,5,5,5,15
17239,312,1,382.5,1,2,2,5
17242,108,2,1135.04,2,3,4,9
17243,1,26,8676.85,5,5,5,15
17244,53,1,954.9,3,2,4,9
17245,204,1,171.45,1,2,1,4
17247,15,1,282.19,4,2,2,8
17248,120,1,318.65,2,2,2,6
17250,3,2,384.52,5,3,2,10
17251,362,1,283.28000000000003,1,2,2,5
17252,116,2,353.86,2,3,2,7
17253,18,1,178.26,4,2,1,7
17254,4,2,272.44,5,3,2,10
17255,40,2,298.41,3,3,2,8
17256,107,2,240.0,2,3,1,6
17259,148,2,603.37,2,3,3,8
17262,52,5,1253.3600000000001,3,4,4,11
17263,208,1,63.440000000000005,1,2,1,4
17265,138,2,562.9,2,3,3,8
17266,2,3,310.64,5,4,2,11
17267,127,2,317.62,2,3,2,7
17268,107,4,763.64,2,4,3,9
17272,42,4,2148.63,3,4,5,12
17274,35,1,111.97999999999999,3,2,1,6
17277,227,2,1065.3500000000001,1,3,4,8
17278,241,1,246.04,1,2,1,4
17279,57,1,187.82999999999998,3,2,1,6
17282,130,3,1703.41,2,4,4,10
17284,60,6,1652.58,3,5,4,12
17286,21,1,153.92,4,2,1,7
17287,26,7,1064.11,4,5,4,13
17288,9,7,1419.73,5,5,4,14
17289,31,3,944.41,4,4,4,12
17290,3,2,525.24,5,3,3,11
17291,308,1,550.8000000000001,1,2,3,6
17293,8,9,1875.1100000000001,5,5,4,14
17295,28,3,556.95,4,4,3,11
17297,17,1,131.78,4,2,1,7
17298,101,2,498.42,2,3,3,8
17299,11,4,669.11,5,4,3,12
17301,21,1,197.63,4,2,1,7
17302,14,5,1135.63,4,4,4,12
17303,361,1,250.04,1,2,1,4
17306,10,19,8631.31,5,5,5,15
17309,95,1,82.75,2,2,1,5
17311,78,2,1384.85,2,3,4,9
17312,138,3,644.3,2,4,3,9
17313,31,1,2328.84,4,2,5,11
17314,24,8,2527.92,4,5,5,14
17315,1,38,6292.26,5,5,5,15
17317,46,3,2600.34,3,4,5,12
17320,100,3,1200.6200000000001,2,4,4,10
17321,8,2,700.86,5,3,3,11
17323,15,7,921.07,4,5,3,12
17324,17,4,990.23,4,4,4,12
17325,280,1,96.8,1,2,1,4
17329,14,2,523.11,4,3,3,10
17330,22,2,363.9,4,3,2,9
17331,123,1,175.2,2,2,1,5
17333,85,1,494.25,2,2,3,7
17334,302,2,307.02,1,3,2,6
17337,151,4,2027.8700000000001,2,4,4,10
17338,17,8,6643.93,4,5,5,14
17339,94,2,243.36,2,3,1,6
17340,29,11,12353.29,4,5,5,14
17341,156,3,781.36,2,4,3,9
17343,355,1,193.64,1,2,1,4
17344,46,1,160.57,3,2,1,6
17345,15,4,537.74,4,4,3,11
17346,3,15,2676.56,5,5,5,15
17347,86,1,228.96,2,2,1,5
17348,14,5,1159.52,4,4,4,12
17349,179,1,110.75,2,2,1,5
17350,8,4,1286.07,5,4,4,13
17351,36,3,587.15,3,4,3,10
17353,129,2,1740.0,2,3,4,9
17354,50,1,1393.06,3,2,4,9
17356,311,1,178.22,1,2,1,4
17357,24,2,388.14,4,3,2,9
17358,303,2,365.85,1,3,2,6
17359,11,1,127.86,5,2,1,8
17360,17,3,585.79,4,4,3,11
17361,49,3,488.2,3,4,2,9
17362,239,2,312.23,1,3,2,6
17364,0,11,4481.18,5,5,5,15
17365,12,8,4801.56,5,5,5,15
17367,238,1,168.4,1,2,1,4
17368,23,8,1912.67,4,5,4,13
17370,72,4,446.18,2,4,2,8
17371,17,3,423.89,4,4,2,10
17372,40,8,1342.68,3,5,4,12
17373,40,4,646.92,3,4,3,10
17374,218,2,495.77,1,3,3,7
17375,199,3,400.1,1,4,2,7
17376,70,2,203.2,3,3,1,7
17377,23,20,4100.92,4,5,5,14
17379,11,1,404.66,5,2,2,9
17381,8,29,20275.61,5,5,5,15
17382,65,1,65.4,3,2,1,6
17383,4,1,199.29,5,2,1,8
17384,19,2,336.4,4,3,2,9
17385,14,1,261.11,4,2,2,8
17386,7,6,2686.42,5,5,5,15
17387,19,2,784.11,4,3,3,10
17388,77,4,1259.56,2,4,4,10
17389,0,34,31833.68,5,5,5,15
17391,163,2,508.8,2,3,3,8
17392,306,2,457.91,1,3,2,6
17394,219,1,203.86999999999998,1,2,1,4
17396,39,8,7330.8,3,5,5,13
17397,22,2,696.41,4,3,3,10
17398,114,3,653.38,2,4,3,9
17400,126,5,2129.96,2,4,5,11
17402,4,13,2633.85,5,5,5,15
17403,36,1,281.62,3,2,2,7
17404,4,15,31906.82,5,5,5,15
17405,1,3,1031.41,5,4,4,13
17406,333,3,2200.42,1,4,5,10
17408,163,1,32.65,2,2,1,5
17409,184,2,771.85,1,3,3,7
17410,16,5,1214.72,4,4,4,12
17411,12,3,778.94,5,4,3,12
17412,2,7,1258.06,5,5,4,14
17414,43,2,778.0,3,3,3,9
17415,79,1,507.84,2,2,3,7
17416,29,7,6893.42,4,5,5,14
17418,42,2,463.46000000000004,3,3,2,8
17419,11,12,4226.57,5,5,5,15
17420,50,3,598.83,3,4,3,10
17422,16,6,1979.37,4,5,4,13
17423,46,2,698.41,3,3,3,9
17425,19,2,759.17,4,3,3,10
17426,8,6,5037.26,5,5,5,15
17427,71,1,100.8,3,2,1,6
17428,0,28,17256.85,5,5,5,15
17429,128,3,524.9200000000001,2,4,3,9
17430,32,2,265.76,4,3,2,9
17431,313,1,403.3,1,2,2,5
17432,18,2,365.76,4,3,2,9
17433,88,1,303.15999999999997,2,2,2,6
17434,2,7,2373.82,5,5,5,15
17436,1,2,216.29999999999998,5,3,1,9
17438,253,1,388.45000000000005,1,2,2,5
17440,156,3,186.42000000000002,2,4,1,7
17442,36,6,2248.56,3,5,5,13
17443,219,1,534.24,1,2,3,6
17444,147,3,2940.04,2,4,5,11
17446,176,2,120.9,2,3,1,6
17447,40,2,541.53,3,3,3,9
17449,2,7,2520.86,5,5,5,15
17450,8,46,194550.79,5,5,5,15
17451,1,7,1721.4,5,5,4,14
17453,17,2,486.71999999999997,4,3,2,9
17454,192,4,517.53,1,4,3,8
17455,203,1,131.7,1,2,1,4
17456,365,1,249.86,1,2,1,4
17457,126,5,1737.7,2,4,4,10
17458,15,1,316.5,4,2,2,8
17459,43,2,657.3,3,3,3,9
17460,94,6,622.4300000000001,2,5,3,10
17461,22,3,757.46,4,4,3,11
17462,60,2,675.69,3,3,3,9
17463,16,5,1896.41,4,4,4,12
17464,158,1,289.96000000000004,2,2,2,6
17466,10,2,763.28,5,3,3,11
17468,10,2,137.0,5,3,1,9
17469,16,5,1870.97,4,4,4,12
17470,44,5,1125.07,3,4,4,11
17472,191,3,710.29,1,4,3,8
17475,79,1,194.37,2,2,1,5
17480,77,1,511.82,2,2,3,7
17481,3,4,1255.59,5,4,4,13
17483,65,3,414.04,3,4,2,9
17486,261,1,396.87,1,2,2,5
17489,58,2,376.64,3,3,2,8
17490,0,7,2092.32,5,5,5,15
17491,1,10,3558.87,5,5,5,15
17492,248,1,374.57,1,2,2,5
17495,7,2,497.56,5,3,3,11
17496,358,1,271.05,1,2,2,5
17498,75,1,272.22,2,2,2,6
17499,289,1,622.88,1,2,3,6
17500,17,3,1138.0,4,4,4,12
17501,220,2,288.6,1,3,2,6
17502,9,4,689.1,5,4,3,12
17503,2,2,558.96,5,3,3,11
17504,206,9,2997.0299999999997,1,5,5,11
17505,161,2,1145.84,2,3,4,9
17506,75,1,302.2,2,2,2,6
17507,261,2,605.58,1,3,3,7
17508,280,1,387.31,1,2,2,5
17509,57,8,6115.14,3,5,5,13
17510,24,1,308.48,4,2,2,8
17511,2,31,91062.38,5,5,5,15
17512,28,10,2924.9900000000002,4,5,5,14
17513,72,1,513.2,2,2,3,7
17514,128,1,208.65,2,2,1,5
17515,31,4,639.02,4,4,3,11
17516,15,5,768.08,4,4,3,11
17517,308,1,153.94,1,2,1,4
17519,17,6,1844.02,4,5,4,13
17520,53,1,546.81,3,2,3,8
17521,29,3,723.2099999999999,4,4,3,11
17522,1,5,1070.71,5,4,4,13
17523,11,4,652.74,5,4,3,12
17524,361,1,145.0,1,2,1,4
17525,359,1,422.70000000000005,1,2,2,5
17526,4,4,1195.8999999999999,5,4,4,13
17527,53,4,939.37,3,4,3,10
17528,1,8,3628.5,5,5,5,15
17530,1,10,2385.0,5,5,5,15
17531,190,1,296.7,1,2,2,5
17534,53,1,223.36,3,2,1,6
17535,280,1,164.4,1,2,1,4
17536,177,1,76.5,2,2,1,5
17537,29,2,897.62,4,3,3,10
17538,25,1,98.42,4,2,1,7
17540,24,2,578.9,4,3,3,10
17542,269,1,170.75,1,2,1,4
17545,43,3,645.96,3,4,3,10
17548,233,1,103.3,1,2,1,4
17549,23,2,148.86,4,3,1,8
17550,197,3,267.16,1,4,2,7
17551,359,1,306.84,1,2,2,5
17552,60,4,930.41,3,4,3,10
17553,129,1,1487.6,2,2,4,8
17554,1,5,1952.45,5,4,4,13
17555,19,2,483.26,4,3,2,9
17556,205,1,157.9,1,2,1,4
17557,14,3,541.46,4,4,3,11
17560,94,5,854.95,2,4,3,9
17561,19,1,167.62,4,2,1,7
17562,14,7,1122.38,4,5,4,13
17564,24,3,454.01,4,4,2,10
17566,8,2,901.21,5,3,3,11
17567,7,8,4331.48,5,5,5,15
17569,332,1,344.14,1,2,2,5
17571,50,4,1498.51,3,4,4,11
17572,71,4,226.75000000000003,3,4,1,8
17573,29,3,380.6,4,4,2,10
17574,242,1,185.65,1,2,1,4
17576,8,19,3622.68,5,5,5,15
17578,218,1,143.45999999999998,1,2,1,4
17579,4,3,448.90000000000003,5,4,2,11
17580,252,3,215.72,1,4,1,6
17581,0,25,11045.04,5,5,5,15
17582,236,1,175.27,1,2,1,4
17584,7,2,1242.3,5,3,4,12
17585,109,4,1133.07,2,4,4,10
17588,100,3,1240.2,2,4,4,10
17589,60,4,2404.17,3,4,5,12
17590,2,3,1479.22,5,4,4,13
17591,73,7,2225.9700000000003,2,5,5,12
17593,3,5,3927.34,5,4,5,14
17594,85,2,993.18,2,3,4,9
17595,12,2,388.79,5,3,2,10
17596,23,7,2827.93,4,5,5,14
17597,213,1,2044.3700000000001,1,2,4,7
17600,17,1,161.67000000000002,4,2,1,7
17601,239,1,116.00999999999999,1,2,1,4
17602,2,6,5102.97,5,5,5,15
17603,78,1,394.72,2,2,2,6
17604,217,2,309.36,1,3,2,6
17608,33,2,193.42,3,3,1,7
17609,40,5,1112.22,3,4,4,11
17611,7,15,3984.22,5,5,5,15
17612,53,6,2048.45,3,5,4,12
17613,22,14,4559.150000000001,4,5,5,14
17614,57,1,390.07,3,2,2,7
17615,130,3,329.6,2,4,2,8
17616,173,3,571.1999999999999,2,4,3,9
17618,5,3,971.58,5,4,4,13
17619,312,1,218.52,1,2,1,4
17620,59,1,81.44,3,2,1,6
17621,21,3,1379.9,4,4,4,12
17623,32,1,527.0500000000001,4,2,3,9
17624,14,2,843.48,4,3,3,10
17625,18,4,2047.0,4,4,4,12
17628,81,1,75.75,2,2,1,5
17629,5,8,1814.12,5,5,4,14
17630,169,2,503.59999999999997,2,3,3,8
17631,1,3,528.33,5,4,3,12
17633,31,4,1324.84,4,4,4,12
17634,36,9,2361.9700000000003,3,5,5,13
17636,19,1,285.56,4,2,2,8
17637,31,2,547.0600000000001,4,3,3,10
17639,276,1,108.5,1,2,1,4
17640,86,1,621.66,2,2,3,7
17642,119,2,712.29,2,3,3,8
17643,373,1,101.55,1,2,1,4
17644,1,11,2895.64,5,5,5,15
17646,219,3,1008.39,1,4,4,9
17647,65,1,133.06,3,2,1,6
17648,60,4,1797.5,3,4,4,11
17649,138,1,868.49,2,2,3,7
17650,21,1,166.08,4,2,1,7
17651,11,10,3945.0,5,5,5,15
17652,25,12,4867.72,4,5,5,14
17653,36,4,1207.56,3,4,4,11
17654,277,1,117.55,1,2,1,4
17655,10,7,2638.94,5,5,5,15
17656,73,5,1674.69,2,4,4,10
17658,25,2,595.42,4,3,3,10
17659,17,12,2999.46,4,5,5,14
17660,141,1,196.0,2,2,1,5
17663,25,7,1802.91,4,5,4,13
17664,18,2,604.64,4,3,3,10
17666,3,2,728.16,5,3,3,11
17667,66,5,2055.51,3,4,4,11
17668,1,2,347.75,5,3,2,10
17669,42,7,3406.7200000000003,3,5,5,13
17670,227,1,205.7,1,2,1,4
17671,15,4,1572.71,4,4,4,12
17672,50,2,3178.17,3,3,5,11
17673,1,6,1629.12,5,5,4,14
17674,74,2,551.04,2,3,3,8
17675,1,31,20374.28,5,5,5,15
17676,4,6,1387.68,5,5,4,14
17677,1,30,16363.23,5,5,5,15
17678,263,1,298.11,1,2,2,5
17679,52,2,1992.1100000000001,3,3,4,10
17680,23,1,184.4,4,2,1,7
17682,10,6,2474.33,5,5,5,15
17684,43,1,239.41,3,2,1,6
17685,16,7,3191.53,4,5,5,14
17686,7,7,5739.46,5,5,5,15
17690,30,15,4757.95,4,5,5,14
17691,358,2,290.40000000000003,1,3,2,6
17692,127,4,740.9399999999999,2,4,3,9
17693,137,1,200.47,2,2,1,5
17694,141,1,283.12,2,2,2,6
17695,131,2,765.34,2,3,3,8
17696,38,8,2285.71,3,5,5,13
17697,236,1,338.95,1,2,2,5
17698,260,1,154.95,1,2,1,4
17700,16,4,2534.64,4,4,5,13
17701,252,1,417.95,1,2,2,5
17702,30,4,1824.37,4,4,4,12
17703,35,3,798.74,3,4,3,10
17704,168,2,885.19,2,3,3,8
17705,3,9,1823.52,5,5,4,14
17706,4,17,10504.49,5,5,5,15
17707,185,2,152.4,1,3,1,5
17708,187,2,267.08,1,3,2,6
17709,169,1,137.45,2,2,1,5
17711,10,2,385.1,5,3,2,10
17712,44,1,522.91,3,2,3,8
17714,320,1,153.0,1,2,1,4
17715,200,1,326.4,1,2,2,5
17716,22,11,5655.99,4,5,5,14
17718,232,1,139.35,1,2,1,4
17719,37,15,5396.04,3,5,5,13
17720,26,4,1195.94,4,4,4,12
17722,96,4,2424.04,2,4,5,11
17723,127,6,3276.4000000000005,2,5,5,12
17724,71,3,1033.0,3,4,4,11
17725,16,11,3439.08,4,5,5,14
17727,15,1,1060.25,4,2,4,10
17728,3,3,2876.01,5,4,5,14
17730,3,13,5298.4800000000005,5,5,5,15
17731,79,4,1240.11,2,4,4,10
17732,372,1,303.97,1,2,2,5
17733,38,2,692.19,3,3,3,9
17734,53,3,700.63,3,4,3,10
17735,2,19,13110.02,5,5,5,15
17736,9,3,377.44,5,4,2,11
17737,9,2,168.24,5,3,1,9
17738,19,4,1879.05,4,4,4,12
17739,11,7,2791.35,5,5,5,15
17742,113,2,355.11,2,3,2,7
17744,3,6,2322.4,5,5,5,15
17746,240,1,110.25,1,2,1,4
17747,112,1,71.4,2,2,1,5
17749,178,2,674.52,2,3,3,8
17750,5,9,1797.57,5,5,4,14
17752,359,1,80.64,1,2,1,4
17754,0,5,1772.26,5,4,4,13
17757,1,30,5605.29,5,5,5,15
17758,19,8,3456.7000000000003,4,5,5,14
17759,17,3,834.99,4,4,3,11
17760,21,2,287.59,4,3,2,9
17761,32,1,712.78,4,2,3,9
17763,263,1,15.0,1,2,1,4
17764,50,2,818.8199999999999,3,3,3,9
17765,158,3,371.88,2,4,2,8
17767,15,1,271.2,4,2,2,8
17768,8,3,2273.1800000000003,5,4,5,14
17769,12,10,3997.98,5,5,5,15
17770,198,5,1143.27,1,4,4,9
17771,56,2,245.81,3,3,1,7
17772,10,2,182.77,5,3,1,9
17774,96,4,1225.41,2,4,4,10
17775,254,1,56.4,1,2,1,4
17777,24,3,665.86,4,4,3,11
17779,21,3,658.57,4,4,3,11
17781,159,2,188.02,2,3,1,6
17783,72,2,283.47,2,3,2,7
17785,53,1,131.94,3,2,1,6
17786,85,2,278.74,2,3,2,7
17787,152,4,1865.19,2,4,4,10
17788,73,2,1117.9,2,3,4,9
17789,281,1,225.9,1,2,1,4
17790,26,14,1965.55,4,5,4,13
17791,29,1,106.1,4,2,1,7
17793,25,1,323.04,4,2,2,8
17795,179,2,350.39,2,3,2,7
17796,40,4,697.9,3,4,3,10
17797,22,3,780.43,4,4,3,11
17799,22,10,3055.93,4,5,5,14
17800,37,9,1199.01,3,5,4,12
17802,82,3,1285.04,2,4,4,10
17805,73,1,512.31,2,2,3,7
17806,11,1,546.04,5,2,3,10
17809,16,12,5411.91,4,5,5,14
17811,4,39,7837.7300000000005,5,5,5,15
17812,12,4,732.16,5,4,3,12
17813,14,5,1770.8799999999999,4,4,4,12
17816,36,4,36.56,3,4,1,8
17817,4,3,387.68,5,4,2,11
17819,71,7,3704.87,3,5,5,13
17824,51,1,298.4,3,2,2,7
17827,5,5,1995.46,5,4,4,13
17828,22,4,1820.09,4,4,4,12
17829,298,1,889.24,1,2,3,6
17830,1,3,398.7,5,4,2,11
17831,33,1,35.400000000000006,3,2,1,6
17832,49,1,155.37,3,2,1,6
17835,2,3,350.64,5,4,2,11
17836,47,1,110.21000000000001,3,2,1,6
17837,42,8,1593.38,3,5,4,12
17838,26,5,2779.3,4,4,5,13
17839,42,1,338.8,3,2,2,7
17841,1,124,40991.57,5,5,5,15
17843,303,1,205.48,1,2,1,4
17844,106,1,51.559999999999995,2,2,1,5
17846,85,1,2033.1,2,2,4,8
17848,81,9,901.1999999999999,2,5,3,10
17849,218,4,605.8000000000001,1,4,3,8
17850,372,34,5391.21,1,5,5,11
17852,11,2,114.34,5,3,1,9
17854,185,2,311.26,1,3,2,6
17855,372,1,208.97,1,2,1,4
17856,1,4,1418.03,5,4,4,13
17857,4,23,26879.04,5,5,5,15
17858,5,12,5155.66,5,5,5,15
17859,304,1,148.21,1,2,1,4
17860,368,1,252.8,1,2,2,5
17861,3,8,2100.8,5,5,5,15
17862,323,1,330.9,1,2,2,5
17863,59,6,3160.0,3,5,5,13
17864,12,3,597.5,5,4,3,12
17865,30,20,10526.32,4,5,5,14
17866,142,1,329.65,2,2,2,6
17867,30,6,1197.1000000000001,4,5,4,13
17869,107,5,428.18,2,4,2,8
17870,2,12,1894.35,5,5,4,14
17871,204,1,155.9,1,2,1,4
17873,80,5,1859.16,2,4,4,10
17874,185,6,683.46,1,5,3,9
17877,170,1,237.61,2,2,1,5
17878,43,1,379.45,3,2,2,7
17879,173,1,178.51999999999998,2,2,1,5
17880,364,1,458.92,1,2,2,5
17881,304,1,133.35000000000002,1,2,1,4
17883,3,4,671.77,5,4,3,12
17884,3,4,717.45,5,4,3,12
17885,12,1,190.19,5,2,1,8
17886,31,3,899.61,4,4,3,11
17887,129,1,111.35,2,2,1,5
17888,21,8,726.05,4,5,3,12
17889,212,2,203.87,1,3,1,5
17890,322,2,602.09,1,3,3,7
17891,162,1,203.85999999999999,2,2,1,5
17892,56,3,244.1,3,4,1,8
17893,225,1,112.25,1,2,1,4
17894,71,8,1119.81,3,5,4,12
17895,44,1,98.0,3,2,1,6
17896,23,1,256.32,4,2,2,8
17897,172,3,566.6,2,4,3,9
17898,85,2,152.06,2,3,1,6
17899,159,1,155.8,2,2,1,5
17900,190,2,112.19999999999999,1,3,1,5
17901,29,1,110.38,4,2,1,7
17904,21,1,191.67,4,2,1,7
17905,71,4,800.24,3,4,3,10
17906,247,1,72.9,1,2,1,4
17908,373,1,243.28,1,2,1,4
17911,9,1,366.23,5,2,2,9
17912,310,5,311.01,1,4,2,7
17913,58,2,411.6,3,3,2,8
17914,3,1,336.43,5,2,2,9
17917,45,3,341.28,3,4,2,9
17919,88,1,1304.04,2,2,4,8
17920,4,17,4204.1,5,5,5,15
17921,64,4,826.52,3,4,3,10
17923,282,1,207.50000000000003,1,2,1,4
17924,11,7,2962.5,5,5,5,15
17925,372,1,244.08,1,2,1,4
17926,133,2,397.29,2,3,2,7
17928,45,2,212.54,3,3,1,7
17929,11,4,843.0,5,4,3,12
17930,35,5,1740.48,3,4,4,11
17931,134,2,408.36,2,3,2,7
17932,29,3,1331.57,4,4,4,12
17934,51,2,704.25,3,3,3,9
17935,138,2,145.79,2,3,1,6
17936,5,1,389.84,5,2,2,9
17937,8,7,4301.22,5,5,5,15
17939,159,1,99.14,2,2,1,5
17940,49,10,4106.4400000000005,3,5,5,13
17941,130,1,304.56,2,2,2,6
17942,7,1,77.50000000000001,5,2,1,8
17946,233,2,149.57999999999998,1,3,1,5
17947,37,1,176.68,3,2,1,6
17948,147,1,358.56000000000006,2,2,2,6
17949,1,45,58510.48,5,5,5,15
17950,72,3,482.2,2,4,2,8
17951,39,3,1008.5400000000001,3,4,4,11
17954,5,12,2332.72,5,5,5,15
17955,198,4,557.3,1,4,3,8
17956,249,1,12.75,1,2,1,4
17957,66,1,111.68,3,2,1,6
17958,116,1,508.4599999999999,2,2,3,7
17960,171,1,73.78,2,2,1,5
17961,21,39,1296.44,4,5,4,13
17962,142,1,102.83,2,2,1,5
17964,31,2,471.7,4,3,2,9
17965,37,14,2622.57,3,5,5,13
17966,37,5,1098.43,3,4,4,11
17967,371,1,123.07,1,2,1,4
17968,373,1,277.35,1,2,2,5
17969,166,2,228.2,2,3,1,6
17970,211,1,582.59,1,2,3,6
17972,241,1,136.04,1,2,1,4
17973,51,1,337.04,3,2,2,7
17974,24,3,740.79,4,4,3,11
17975,15,13,4488.81,4,5,5,14
17976,372,1,353.19,1,2,2,5
17977,29,1,288.14,4,2,2,8
17978,365,1,300.91999999999996,1,2,2,5
17979,35,4,757.71,3,4,3,10
17980,165,3,811.45,2,4,3,9
17984,145,1,152.68,2,2,1,5
17985,22,1,634.95,4,2,3,9
17986,56,1,20.8,3,2,1,6
17987,185,1,198.57,1,2,1,4
17988,11,7,201.12,5,5,1,11
17990,236,3,630.84,1,4,3,8
17991,225,2,93.35,1,3,1,5
17994,121,4,678.49,2,4,3,9
17995,281,1,76.1,1,2,1,4
17997,74,8,1970.6699999999998,2,5,4,11
17999,37,2,382.06,3,3,2,8
18001,12,2,417.23,5,3,2,10
18004,362,1,169.47,1,2,1,4
18005,3,2,249.72,5,3,1,9
18006,23,1,444.68,4,2,2,8
18008,70,9,2116.19,3,5,5,13
18009,235,1,257.34,1,2,2,5
18010,256,1,174.8,1,2,1,4
18011,373,1,102.78999999999999,1,2,1,4
18013,155,2,187.29,2,3,1,6
18014,28,1,166.42,4,2,1,7
18015,4,1,120.03,5,2,1,8
18016,32,5,1483.56,4,4,4,12
18017,81,3,523.0,2,4,3,9
18018,108,2,122.14,2,3,1,6
18019,51,1,38.45,3,2,1,6
18022,35,1,668.11,3,2,3,8
18024,152,2,389.78,2,3,2,7
18027,98,1,115.31,2,2,1,5
18030,4,2,230.64999999999998,5,3,1,9
18032,334,1,73.5,1,2,1,4
18033,65,1,97.97,3,2,1,6
18034,21,2,422.88,4,3,2,9
18035,35,3,730.4,3,4,3,10
18036,32,3,405.62,4,4,2,10
18037,154,6,70.02,2,5,1,8
18040,19,2,357.20000000000005,4,3,2,9
18041,11,21,4183.39,5,5,5,15
18042,53,1,165.04999999999998,3,2,1,6
18043,24,3,559.51,4,4,3,11
18044,4,10,2088.6,5,5,5,15
18045,45,1,189.4,3,2,1,6
18048,203,2,172.29000000000002,1,3,1,5
18050,359,1,74.4,1,2,1,4
18053,70,1,300.02,3,2,2,7
18055,7,10,6784.1900000000005,5,5,5,15
18056,288,1,363.65,1,2,2,5
18058,9,1,170.16,5,2,1,8
18059,23,3,306.46,4,4,2,10
18061,21,10,2119.41,4,5,5,14
18062,173,3,720.52,2,4,3,9
18064,133,2,814.0,2,3,3,8
18065,5,14,2392.83,5,5,5,15
18066,75,1,318.0,2,2,2,6
18067,40,1,396.33,3,2,2,7
18068,289,1,101.69999999999999,1,2,1,4
18069,26,5,2036.67,4,4,4,12
18071,257,2,453.0,1,3,2,6
18072,185,1,247.44,1,2,1,4
18073,114,12,3877.5200000000004,2,5,5,12
18074,373,1,489.6,1,2,2,5
18075,23,10,2611.75,4,5,5,14
18077,8,11,2633.0099999999998,5,5,5,15
18078,217,2,336.13,1,3,2,6
18079,45,4,3651.97,3,4,5,12
18080,18,2,1231.5,4,3,4,11
18081,36,3,343.45,3,4,2,9
18082,25,1,703.37,4,2,3,9
18084,16,1,90.47999999999999,4,2,1,7
18085,330,2,689.95,1,3,3,7
18086,274,1,101.34,1,2,1,4
18087,98,2,4055.7199999999993,2,3,5,10
18088,61,1,167.67000000000002,3,2,1,6
18092,2,11,9068.26,5,5,5,15
18093,93,4,2106.52,2,4,5,11
18094,81,7,3017.3,2,5,5,12
18095,312,2,580.0500000000001,1,3,3,7
18096,11,3,911.15,5,4,3,12
18097,7,6,2697.8,5,5,5,15
18099,127,1,168.31,2,2,1,5
18101,11,2,223.65,5,3,1,9
18102,0,60,259657.3,5,5,5,15
18104,37,1,754.64,3,2,3,8
18105,37,1,113.48000000000002,3,2,1,6
18106,329,1,430.7,1,2,2,5
18108,254,1,271.0,1,2,2,5
18109,1,26,8052.97,5,5,5,15
18110,19,1,236.3,4,2,1,7
18112,12,2,352.69,5,3,2,10
18113,368,1,76.32000000000001,1,2,1,4
18114,290,1,220.1,1,2,1,4
18116,67,8,1418.03,3,5,4,12
18117,25,1,320.72,4,2,2,8
18118,10,26,5653.82,5,5,5,15
18119,367,1,181.12,1,2,1,4
18120,214,1,111.15,1,2,1,4
18121,149,2,673.1,2,3,3,8
18122,8,6,1826.21,5,5,4,14
18123,24,2,589.4399999999999,4,3,3,10
18125,29,4,1142.99,4,4,4,12
